timesteps,ESP_1,ESP_10,ESP_11,ESP_2,ESP_3,ESP_4,ESP_5,ESP_6,ESP_7,ESP_8,ESP_9
2018-04-28 00:00:00,1965.494721541697,1606.84409943746,3792.3144855740497,3814.0024567450614,989.5013031376999,1951.6004200138245,1296.045055831728,4782.028407420705,2961.0133130825297,1485.311798835121,3237.8863974520523
2018-04-28 01:00:00,1938.5879932736723,1576.8017190601947,3723.393852648751,3787.698627941781,971.7659593888437,1920.5834811516713,1282.7889200885554,4709.116711719376,2894.5731123972723,1461.7438787055175,3187.743535261657
2018-04-28 02:00:00,1908.679868464821,1546.370942685158,3649.9431524354627,3759.904541931834,954.2729538604099,1887.3321783135034,1269.9433727837582,4631.4727589070035,2830.3916887181467,1438.535779897342,3130.5991130143852
2018-04-28 03:00:00,1868.434407195213,1511.9784084997186,3570.638165967145,3723.287035953252,932.4216029185919,1837.7056949381545,1253.9821354385085,4530.698688577208,2733.5659382292697,1413.3738375278645,3067.0353076065226
2018-04-28 04:00:00,1809.3687176033616,1465.8816914901524,3468.162523182757,3670.565996436193,899.3410516666495,1767.0364342440776,1231.5654068109825,4399.243190777811,2579.628378202901,1376.9771748308751,2993.1933855916222
2018-04-28 05:00:00,1779.5889355330378,1454.9957259483187,3459.9061592310854,3652.2381662855296,888.2827095901225,1734.8466251809361,1227.3097607317966,4356.801918888029,2523.4713965811147,1365.41552767212,2971.281833012671
2018-04-28 06:00:00,1860.3198630482616,1550.37225010749,3674.4689478229925,3730.3110998843135,943.2360418670485,1825.9912110695407,1267.1454988410144,4565.746657409693,2709.2329488859054,1441.6570644034234,3128.6170167198516
2018-04-28 07:00:00,2005.1736742883218,1718.548942335497,4062.0099412358745,3870.5272619000107,1041.7922287524282,2000.0781450534894,1342.2598282559406,4998.419618512141,3091.393799098743,1569.543028308704,3416.3137725465913
2018-04-28 08:00:00,2095.1883277009256,1812.4373811921837,4283.794112585341,3956.626793198452,1098.0169731475814,2106.4684828470995,1384.38728172917,5244.033389604181,3315.6803579198904,1642.3470987102694,3581.017084481182
2018-04-28 09:00:00,2150.0023340622433,1867.2515143435978,4413.838458790246,4007.4861723207346,1131.3939301065946,2174.1079177771685,1409.6596709316404,5396.837260125095,3463.8488481931936,1683.881680961001,3679.178069934796
2018-04-28 10:00:00,2100.688576309876,1811.0377513519293,4274.189152448566,3957.0617293701544,1096.5922854422374,2104.9898139142924,1380.202329419645,5214.934727635237,3268.125399446936,1642.209689788203,3582.2078568134575
2018-04-28 11:00:00,1906.5208366546672,1608.2162529926718,3753.3048087494662,3767.8977904941576,969.0470756159663,1830.373794975571,1272.4129752166539,4512.703827567643,2522.3299845826477,1494.6921846148464,3208.983012290788
2018-04-28 12:00:00,1779.161368957116,1470.8846848501266,3407.512114675474,3642.4074007105296,885.2359072104882,1660.239663814304,1203.4115776385395,4081.7031429315816,2083.1240284720334,1392.4778258449774,2960.766592936976
2018-04-28 13:00:00,1816.5086919295254,1500.6488556066972,3495.6701521409664,3676.7348278389295,908.5802156965096,1728.4002056248248,1225.7819756957524,4254.177508463865,2303.952713919216,1411.3025555157699,3021.8036878479797
2018-04-28 14:00:00,1950.3104100704352,1634.9512814644286,3847.0467766066727,3806.2563021205974,995.2622718278575,1925.4078632605128,1300.734723478008,4758.601929363597,2859.0435063723053,1506.7114757645043,3273.177658889884
2018-04-28 15:00:00,1984.9353200767641,1668.9505802196156,3941.7969067220392,3840.2837632849823,1018.2657951926393,1983.0782924727737,1322.2064436464561,4911.204899847918,3034.4537010050976,1529.2347767623753,3339.043595879236
2018-04-28 16:00:00,1957.687830950453,1640.3710670320793,3877.7250212089907,3813.612543384744,1000.5428930604302,1951.0130377017238,1308.9952967035342,4834.823295179728,2961.9747019138563,1506.9913966783797,3291.939331912711
2018-04-28 17:00:00,1864.6666026383898,1547.389002988624,3635.64487395944,3724.331875032931,941.1224816921989,1817.555853587487,1258.5288472515085,4497.459335760586,2599.5684985242037,1440.2329005320903,3116.674981574929
2018-04-28 18:00:00,1714.4056740534986,1399.2925227275496,3253.822324202876,3580.989775406102,844.167213702196,1596.5288478913296,1176.2056469932245,3948.6514015920216,1986.7723822098283,1333.3894658771633,2843.2363404392045
2018-04-28 19:00:00,1817.281702809109,1516.8180561283637,3527.090992577112,3681.804262377253,912.2740745039104,1715.1164434061966,1227.3418289876838,4232.301741729128,2234.6680761946022,1424.9739064276873,3043.672218571467
2018-04-28 20:00:00,1948.0281750828567,1639.4265371703277,3846.5718576318404,3808.398886501929,993.9153830868536,1902.843812236273,1297.0226959039326,4704.149023144006,2768.7959484438056,1513.3620831320013,3271.62507914387
2018-04-28 21:00:00,1944.280896503938,1612.112751951385,3785.29334875242,3799.476788401603,983.8848070185547,1901.569241556212,1288.453744818931,4679.393279759972,2786.5220566552603,1493.439243283462,3229.622264255394
2018-04-28 22:00:00,2003.7027259649142,1651.4525025554262,3895.3315479450157,3851.492076666246,1016.044306457579,1997.3156785594958,1316.3053093692654,4894.447635866106,3065.54403423589,1520.2202467386878,3311.0332739349024
2018-04-28 23:00:00,1913.8265232658207,1537.4701398014258,3663.0778864242957,3764.299284933634,948.1726416062324,1894.0535931586,1267.5960053547776,4647.705856342492,2759.231777588189,1430.2095870424823,3131.5239061892426
2018-04-29 00:00:00,1852.930388933107,1472.41185802075,3507.3768779656884,3705.3113630985636,908.1514642671348,1827.371758854538,1238.748962892524,4483.205329652347,2608.332664381885,1379.764856377573,3021.304670041636
2018-04-29 01:00:00,1831.3700825145268,1444.7155183792327,3441.3754078387633,3685.034704466892,894.6339961077834,1803.0253891890748,1227.9030137962477,4422.34353261353,2566.937067655683,1358.7674336891473,2965.4532348823614
2018-04-29 02:00:00,1802.5833858214758,1419.582801032537,3386.096576170761,3658.42388535419,877.2716719326577,1772.44768804522,1216.542970318007,4357.582281912467,2489.913884078084,1338.4462463295263,2926.5353622607768
2018-04-29 03:00:00,1762.73804708873,1381.094244081974,3302.750603460565,3621.016575097799,854.7133649742669,1723.1874143568978,1200.1750553789275,4255.264712693616,2382.5890089274567,1307.9722181501925,2862.3472378297943
2018-04-29 04:00:00,1708.783849212982,1333.4063733255236,3216.5958588111575,3572.614952614242,825.1135126433315,1666.0249911436588,1181.467419485059,4149.876614580188,2248.1554226031644,1266.4976381816505,2788.951733092517
2018-04-29 05:00:00,1648.5537384842562,1272.5381026274017,3091.882241449857,3516.609510478526,787.1670872183967,1593.1606684837295,1154.5810405386908,3981.172942781884,2069.526694558861,1215.4214109358916,2699.645189739219
2018-04-29 06:00:00,1700.9371085032747,1332.7811351311648,3233.2319696600102,3566.4503702752036,822.1751912411677,1648.0893249611713,1179.8093666412224,4120.399463688017,2181.701325013669,1262.5600374286241,2806.144230129527
2018-04-29 07:00:00,1824.311679040227,1478.353071317165,3559.1031999814254,3689.7761483912905,906.9573311996666,1796.3688867157975,1243.803897945221,4482.919641136983,2506.2375756220704,1377.6313323104603,3035.070708709325
2018-04-29 08:00:00,1920.2368498018734,1584.7008270610363,3798.1771969257998,3782.809892969604,968.879275522065,1911.653553675078,1290.7581206212265,4747.5576409922005,2759.0771236131213,1460.1485709014241,3216.669648063776
2018-04-29 09:00:00,1991.3257160908813,1660.259372445572,3980.1443709306222,3849.376805216266,1012.6672178216995,1993.760696817591,1323.79931468599,4944.516628489806,2943.7231421843167,1517.9121622788591,3356.9674291073734
2018-04-29 10:00:00,1963.3315088678166,1634.690685231066,3902.1369202411192,3823.850678862709,995.2578977837508,1955.6539193200679,1308.5296416226497,4839.793583458301,2827.7605064229656,1501.1248367017763,3297.01217996771
2018-04-29 11:00:00,1779.8617579844415,1445.105587082638,3411.6186748126097,3644.5893179503987,874.7410524590979,1694.5883752220766,1206.388786059828,4169.926157351847,2116.025410713794,1363.6213221447842,2949.531966726514
2018-04-29 12:00:00,1656.0386308230877,1311.4087839940294,3068.1796002288283,3522.879674396818,792.3048726621839,1523.052904614205,1136.6905238686795,3726.075738086386,1663.948105629799,1266.3822177715504,2701.6184701273814
2018-04-29 13:00:00,1687.9996384827105,1335.3833764698377,3153.8244807308993,3550.9135285897596,809.4686389600574,1580.483103454669,1155.0878838901117,3882.3263002663284,1857.6468700022588,1280.0337231381418,2767.827480334685
2018-04-29 14:00:00,1826.7069475330768,1477.6018463472449,3526.6595041026617,3687.1157749295685,900.5409646488566,1788.5910819979974,1234.4544544260987,4418.689652225865,2439.5237191873016,1382.1592898053148,3027.9586048124975
2018-04-29 15:00:00,1857.612378161093,1511.948173819713,3617.6395412015063,3719.1807602489057,921.9995408001836,1844.955728954944,1255.5394817472738,4564.380348183527,2600.591782089604,1405.6188388801963,3090.1906912824866
2018-04-29 16:00:00,1847.770240766002,1503.7951456159403,3600.724007009738,3711.7601229369907,917.5460094759707,1839.0239131208803,1253.380707139548,4555.114238639925,2592.7513863473005,1398.6929151235004,3070.6371690440287
2018-04-29 17:00:00,1755.394009741337,1410.0160678069976,3368.6537498332136,3622.2862360740423,858.935236125667,1704.1260667427023,1202.8954917371648,4228.812474331883,2226.442016632873,1330.4682586205347,2897.144054888992
2018-04-29 18:00:00,1620.0706197522973,1271.8097847701076,3004.5056777081445,3490.183505380147,771.4890648678058,1494.9271036161997,1124.6200413094134,3690.4367625441796,1634.2536649862734,1231.9173717296442,2637.2102202769447
2018-04-29 19:00:00,1751.0036919044392,1425.1237142090722,3360.5045905324164,3619.072481215065,859.3002807750685,1648.6458057447921,1191.5899432004244,4064.8738727641667,1959.0346320670776,1350.08261687132,2901.6694616991504
2018-04-29 20:00:00,1932.0518755536236,1600.4417681210057,3806.6960780640507,3791.92855647893,974.3088235054619,1893.5633528775184,1285.4530086282136,4674.755904925484,2637.746940712942,1479.0093628356233,3224.211939907373
2018-04-29 21:00:00,1920.7604301325516,1574.2232838672865,3734.8559141711257,3776.921036642377,962.2596628119956,1884.7998406920235,1276.0940078585422,4637.944834618082,2653.449896512189,1460.4957950514793,3180.664094472088
2018-04-29 22:00:00,1971.3382975729512,1609.1403127289298,3823.532602769924,3823.1033337424587,989.7060012930139,1966.8133474027245,1300.3794455557113,4824.538720693551,2919.0174075877035,1485.5321863461904,3246.5204334010323
2018-04-29 23:00:00,1896.8112220995697,1508.7134609545276,3596.113921526434,3742.4681097427997,929.359018523671,1863.5620915544976,1254.093852347756,4576.521475214313,2658.1448600775075,1405.0914512983475,3084.556142993911
2018-04-30 00:00:00,1827.6632121901455,1436.8087765366283,3436.434112654833,3675.8464118305064,884.4225819814952,1780.2980848776285,1221.749046540066,4399.898272309034,2462.3141413785697,1348.055689939695,2969.8647876944974
2018-04-30 01:00:00,1810.9661149297253,1410.328947636918,3369.4699658567592,3656.9841498429305,871.175416418056,1759.0218987485498,1209.3187209474163,4323.636371705805,2422.19009102813,1329.6266358059402,2920.9039857032744
2018-04-30 02:00:00,1781.3591840331846,1380.0096364016615,3309.4477061975213,3627.443215504077,851.5346316647369,1719.8652756748527,1194.1304025586705,4238.349425014066,2318.8951858731266,1306.4858737728198,2872.3959083532864
2018-04-30 03:00:00,1761.950560730006,1362.6389126897234,3275.2957650794806,3608.384058411456,840.8590465919441,1690.3422231058114,1184.5841255375503,4174.837968568609,2236.121415985661,1295.3278008887503,2833.9350728238137
2018-04-30 04:00:00,1779.3906396853986,1396.1627439793187,3371.2530836298592,3629.4792791180334,857.2605163223673,1711.698911901685,1200.1154587833344,4259.981317389359,2251.8015809136023,1319.200650886454,2887.3341422724675
2018-04-30 05:00:00,1857.686148889932,1483.1555252312,3582.9129474462393,3710.402010374136,908.6284378402937,1821.9195265407536,1243.3119069499116,4512.540408828762,2505.597016989532,1380.2183101194123,3038.3041303128866
2018-04-30 06:00:00,1970.431830959715,1610.555073735542,3881.3675146030964,3817.770711129942,982.5727330204842,1944.8861814422014,1296.034007681283,4804.297559190195,2759.3522520238753,1481.956307913781,3258.8381827923577
2018-04-30 07:00:00,2095.38475942404,1757.2807467688249,4214.524321744801,3942.4603992533634,1068.5429455998476,2095.333220651083,1362.481605866489,5175.462733538536,3099.3221056984917,1594.5618844669052,3500.103374961325
2018-04-30 08:00:00,2148.430619691378,1819.7515894533165,4354.752983667386,3994.8678985733295,1103.7532797943015,2160.500490829015,1390.906239779849,5341.5798498741,3245.4333117968854,1641.0579817740554,3614.687360993369
2018-04-30 09:00:00,2186.889515841857,1859.1459258343796,4448.06751823367,4030.9355739271505,1127.7849271155114,2207.643928856415,1408.9653030439429,5450.706024399497,3362.601690957024,1671.4576441815725,3685.950009210737
2018-04-30 10:00:00,2152.847558021723,1826.470860176795,4358.703969088106,3998.531682606839,1106.0477464254911,2157.6079374453416,1390.318040455164,5321.612629432385,3219.972741116445,1647.8055403000476,3623.4723230029813
2018-04-30 11:00:00,1959.3756405907131,1627.752808848545,3847.24865966639,3809.9011494833217,979.6131492196685,1883.3225556004534,1283.4463332315295,4624.036474753471,2473.784943034838,1503.0783043185702,3261.251295417543
2018-04-30 12:00:00,1813.826120825866,1473.9638377406363,3457.1102223610173,3668.1551431666985,884.6723827148843,1685.6275597711526,1205.0179074064913,4124.80828406142,1961.8467735142526,1389.7321363754827,2980.665242208877
2018-04-30 13:00:00,1867.726669764733,1524.6744125332036,3601.1677248452584,3720.7926410486857,919.4027718598144,1774.9470069266647,1237.9839232389197,4362.928789831538,2238.277215807042,1423.407946838113,3080.7564190109338
2018-04-30 14:00:00,2022.4065335983564,1680.4626582635083,4005.687870532433,3870.795500234548,1019.5276199669454,1997.264174508634,1323.1059844949903,4924.804583824203,2853.6921352356444,1536.0504409547336,3366.919165997037
2018-04-30 15:00:00,2056.1163260020658,1716.466857661767,4108.911800967594,3905.436896385129,1042.3712522601406,2053.3197877446974,1345.581166155988,5084.016303553552,3017.048509434895,1559.3685002334619,3438.139591512563
2018-04-30 16:00:00,2017.3386226874268,1676.3120412618011,4017.917645728939,3868.2279559104895,1017.1648424902561,2007.7546949905711,1327.748987246056,4984.209118539757,2908.4604461293648,1527.0861657827802,3372.9957068316503
2018-04-30 17:00:00,1870.0088272443943,1521.721075351945,3628.76464003167,3724.0899315598367,921.1906374755484,1800.9428219363062,1246.3739786404092,4460.255297742734,2356.939070135677,1415.280795158096,3088.004011699377
2018-04-30 18:00:00,1673.1354197539742,1320.0888797090574,3109.8255249497906,3532.4234924751586,793.6023091340849,1515.5049464423391,1135.8669453079547,3728.7152904064633,1567.0348435403482,1271.357851602725,2710.4359312861384
2018-04-30 19:00:00,1782.1508109465694,1447.775379185058,3404.0454259815515,3640.1286771108257,867.1268832352926,1644.0991166137749,1192.3100172932554,4047.7461495198827,1843.4462538305545,1369.501633964981,2931.659244454691
2018-04-30 20:00:00,1946.0036648670398,1603.1689090317914,3804.8373280221927,3796.2151203563185,970.6737952952519,1881.107637774192,1279.2585246678486,4634.378662499321,2523.621487810272,1483.0932079468105,3222.261049548309
2018-04-30 21:00:00,1929.1089977692434,1571.0460517774839,3729.7686233980767,3777.481875002623,957.2236958728244,1871.8245958622267,1270.356864659908,4613.423759097736,2565.236159678051,1458.059091915361,3173.69349438483
2018-04-30 22:00:00,1998.5587257076318,1629.6267694138683,3879.6257207166054,3842.682186769792,998.7524898074524,1981.2256020152345,1306.9405391703583,4872.345538128861,2905.4701927029023,1498.6126560907712,3289.9555761457077
2018-04-30 23:00:00,1934.5047269587735,1527.8209686851992,3643.364315973513,3779.327557936548,951.4379312246924,1899.3780781112544,1264.7915229142152,4614.879426749517,2734.750768314718,1430.6580769403822,3121.9562720543936
2018-05-01 00:00:00,1866.0661268760082,1450.2005794192523,3469.609883226499,3712.002014227766,905.6427067021266,1815.9166885355335,1230.1515540698324,4422.051291116006,2546.0795336437845,1371.1680075191712,2994.9236923865355
2018-05-01 01:00:00,1833.3381377651951,1412.048822681107,3379.4826403896227,3680.2095353481272,884.0683970644905,1777.953891250416,1213.232416951242,4322.670331893957,2462.5984768481176,1342.347000777592,2925.764693962119
2018-05-01 02:00:00,1806.6695241754358,1382.0698124840897,3311.5246907015985,3655.492371634527,867.451884271805,1746.7911502210688,1200.699832305605,4247.499398465103,2390.3411680524837,1319.9986934633516,2871.502962000634
2018-05-01 03:00:00,1759.379772752155,1329.3412113377028,3198.6389820440745,3609.9818968029704,837.2017285788938,1687.0348454542984,1176.639892757388,4109.22949518695,2241.797797074202,1282.0113869181343,2783.0296822880005
2018-05-01 04:00:00,1696.9272093938384,1259.7110001152528,3066.1015857438733,3548.8927647503415,795.417403687948,1609.5531251376458,1144.1380138548197,3927.302155262253,2030.7291795022722,1230.922934175085,2676.4999981263686
2018-05-01 05:00:00,1641.5908899117412,1196.1638076535012,2920.625844651017,3500.001738920268,760.7085946981445,1551.164180455255,1116.3036227237899,3744.092432037013,1876.780107425095,1183.676431798098,2550.769404820575
2018-05-01 06:00:00,1689.6386531241865,1255.650056413026,3061.2188407429176,3546.8078827685526,793.7909175739968,1600.5543392194584,1141.159439370811,3885.0451085835657,1972.005319237207,1230.749368851819,2657.4706406728355
2018-05-01 07:00:00,1811.8503148785703,1398.8909158662652,3383.2395294401435,3668.1639955334376,877.5828117392963,1744.7509264386963,1207.1398517947057,4255.705671975541,2304.149074097381,1339.6689565724664,2897.0721328996874
2018-05-01 08:00:00,1907.1466727246657,1507.613023482851,3634.978977415592,3760.3046790835833,940.0987347677191,1859.2069769448444,1255.3835658422377,4534.261926874804,2564.0904690448433,1421.9213405616936,3086.414079284264
2018-05-01 09:00:00,1971.7851954807645,1580.7107245296447,3809.6750830329734,3822.043816551263,981.6361514426842,1937.8547752349182,1288.6233611891448,4736.782399675916,2749.4519431840613,1475.9295712615124,3221.134023473646
2018-05-01 10:00:00,1935.325677262794,1544.35023987284,3710.4352114145418,3785.577063205145,956.8989705207175,1883.9131125215115,1267.4538489091558,4595.679249432201,2599.7270504866074,1448.6819521958973,3155.0678795722447
2018-05-01 11:00:00,1747.0841161395585,1352.2315100615426,3219.505167002249,3602.274714019521,834.0427275753987,1617.5876540350878,1164.87623246821,3931.5961978585974,1878.0540348170434,1307.6136046146805,2808.230309695451
2018-05-01 12:00:00,1625.4692460981923,1223.7525668687774,2886.1982254267627,3484.081450741365,755.3540743768777,1451.9251318921254,1099.3094477522823,3506.8079815907913,1451.5197022623427,1213.3495041594979,2566.332746398557
2018-05-01 13:00:00,1684.2400455179811,1276.3405100841217,3038.435045584125,3540.255316582653,791.9179942757418,1548.1316153983514,1134.240672693497,3764.8018442369575,1753.9916639604132,1247.9071163180809,2675.7263957518608
2018-05-01 14:00:00,1809.1874747468858,1399.4004888034162,3361.418238348208,3661.7169681598416,872.8048712104145,1732.7277196245911,1204.010521436467,4232.261024460028,2278.854461353979,1336.1489691935647,2902.9681215957485
2018-05-01 15:00:00,1840.392538537232,1430.1703232301338,3452.6319458587673,3692.8009186414515,892.9097892553553,1781.4938402573157,1223.8631064911488,4374.951915888955,2422.333349425413,1356.39828820617,2969.2127432894345
2018-05-01 16:00:00,1836.078298117133,1425.0280997684067,3444.165384773229,3688.9490166623623,890.0951263938738,1777.270402575252,1221.779888034372,4362.4329614042435,2410.4003166675902,1352.4946169490831,2960.7914148906502
2018-05-01 17:00:00,1749.593137225032,1338.0586520646334,3217.542090035599,3605.7414134755036,835.1020013361972,1651.7408798548877,1174.007744495678,4043.4992068060624,2059.308736388103,1291.0291411500143,2796.0600713866247
2018-05-01 18:00:00,1633.7019889922449,1226.366150378605,2911.7003889676985,3494.104114195938,761.5954731689512,1474.198123196057,1106.5151586362156,3569.6982089730586,1531.3409286275275,1214.6389253503157,2574.240123796665
2018-05-01 19:00:00,1760.6333990166243,1374.2784966898387,3255.808996210078,3618.621438827396,846.4377244773852,1622.0351619032544,1170.2398826578349,3927.652614352781,1843.289950785559,1328.939594844631,2828.4044658463135
2018-05-01 20:00:00,1930.3805149864038,1545.06692160099,3678.0288913369714,3782.616064075507,956.5320900419963,1862.6564094529174,1260.919129121053,4514.2313440371345,2509.0225208313677,1454.476487086143,3129.7392416719117
2018-05-01 21:00:00,1902.8189886433809,1507.0897588927971,3581.395557778245,3751.30482778483,935.2864611913467,1833.532595214066,1244.8993654498372,4442.7727914915085,2485.9178730521417,1423.8046529759426,3068.168277762666
2018-05-01 22:00:00,1951.1209769641255,1547.8647554640552,3692.919762247795,3795.9133743891675,963.393394341748,1916.4696905766937,1273.4053997574122,4662.9028811162725,2766.198313825769,1447.4583736952986,3156.4779964315617
2018-05-01 23:00:00,1895.9487043780077,1479.611713955381,3539.541136005093,3741.5261936044144,925.9004183629785,1856.5959851099,1243.5610046436582,4493.291226946791,2656.9315244246513,1393.2977216364195,3040.2714352007233
2018-05-02 00:00:00,1843.174498947216,1419.5965036079883,3405.7637656874367,3689.1204108093357,890.3130248767584,1792.5460054416212,1216.6815318164179,4343.9217992165695,2510.5188408505333,1347.2005397498829,2943.620192119819
2018-05-02 01:00:00,1822.1618795270458,1395.8827895989778,3350.80834980433,3669.679700995431,877.1287447663652,1767.871729640732,1206.0470295008902,4280.877370604896,2458.520779148353,1329.397886798979,2900.139362376707
2018-05-02 02:00:00,1810.80793456825,1383.6369730168296,3326.4947092804446,3659.754245151653,870.5722530959019,1754.9483131088523,1201.3699616596405,4251.943830421378,2426.0317241810008,1320.2990007344624,2878.8758411850304
2018-05-02 03:00:00,1806.5184986653865,1382.9916551131403,3339.004651135894,3658.2894794419985,870.6008987369013,1744.9983069159996,1199.7020124367123,4240.183888132691,2392.7639812256175,1322.1273216234597,2881.5766006844024
2018-05-02 04:00:00,1868.7114333379238,1462.9165460596078,3561.622240570008,3724.863269126111,915.841813450675,1814.0493707053072,1232.5335591802898,4428.120122660114,2509.616339128,1385.1611282976469,3035.93106812626
2018-05-02 05:00:00,1957.2671183339794,1572.780802173319,3832.273232059888,3822.481261192654,981.2163850159225,1920.6242141580044,1280.032141660571,4673.413324227124,2726.4069172352306,1470.7710763343175,3214.158697005421
2018-05-02 06:00:00,2079.3093049408158,1717.5826412550496,4169.806433964378,3941.023438713627,1063.2304925902633,2058.9655311771767,1342.2967485638123,5021.1576040221435,3003.279734787409,1583.4335650258217,3466.2759920394524
2018-05-02 07:00:00,2177.5102508560653,1829.2515372790742,4419.127910135491,4034.471277529373,1128.0379197700681,2175.406124624477,1394.1222032755688,5307.095195901202,3252.6198107415375,1668.9314273730324,3649.8127336908824
2018-05-02 08:00:00,2241.0095395639573,1899.1300449262328,4577.44655650476,4094.854407050913,1168.5621748892522,2254.087279212216,1425.842085206509,5495.4392123328125,3440.5694119501945,1721.19007214869,3771.470510690434
2018-05-02 09:00:00,2284.902204260961,1946.2813841737714,4688.39392174109,4134.675503189227,1194.9934812570461,2309.0715506863075,1447.8101821962473,5633.779158719825,3569.9162022887776,1755.4001988617656,3860.152040568388
2018-05-02 10:00:00,2249.4422037647764,1910.7196635261437,4590.595083871717,4098.453701430322,1170.3628155190543,2255.982120595721,1427.2402711213492,5495.7839358221945,3415.6942669956593,1728.8700607758917,3795.25942608792
2018-05-02 11:00:00,2038.5237033502842,1691.8584814041678,4030.373494513151,3891.442635036211,1031.5229307778525,1961.3184054265157,1311.889164391594,4752.527251938083,2622.0524965516424,1567.9528213193425,3398.6207672108076
2018-05-02 12:00:00,1896.6504110311869,1540.444364751032,3643.584522084754,3753.057218872733,939.1249302976206,1770.1678465532434,1235.8695336531425,4265.438407300405,2131.1525793776696,1456.412172643516,3116.2321995021484
2018-05-02 13:00:00,1992.7818191028089,1635.39344808485,3892.270483716718,3844.577901444067,999.8458141119447,1910.6866980117009,1289.4497041427965,4624.909093390512,2519.599214423724,1523.7018277348998,3296.458596281236
2018-05-02 14:00:00,2153.913337251024,1798.2526524715522,4313.784188077779,4001.0372058899143,1104.308091224096,2141.5693509679886,1378.330746545312,5208.970287820832,3154.5069924580353,1641.6048579241772,3595.512600455859
2018-05-02 15:00:00,2188.2286465896004,1830.1352797717195,4402.741909347648,4034.4135862817243,1126.224797193485,2196.3925309298356,1398.656890336037,5348.27063348505,3313.5897204347143,1663.435809485176,3656.14682939507
2018-05-02 16:00:00,2159.457954674971,1797.1692795586334,4332.6662026797685,4006.036646741831,1106.6141922377794,2162.540036369485,1384.285878457628,5269.920432469691,3233.966554052103,1637.6418023623642,3604.5502762172555
2018-05-02 17:00:00,2015.2053241395206,1649.2289069172966,3952.6522031697114,3867.431402876286,1014.4533848487745,1959.394994806869,1305.1763970556563,4753.695015279121,2691.804605505254,1531.0951377084598,3328.179882836743
2018-05-02 18:00:00,1846.7926142129995,1483.2632970381324,3517.2327054505627,3706.892962252409,908.02223727622,1712.3113476008753,1211.2509545833693,4121.836642926826,2002.7305123887743,1413.620033810204,3013.1013989772323
2018-05-02 19:00:00,1928.773496457563,1580.9200957364365,3740.6377395729787,3787.5216047489766,963.1824965576864,1804.4445178722037,1252.1545413300023,4347.179804639258,2189.613178742212,1489.5135345782114,3180.392427927225
2018-05-02 20:00:00,2077.810331375792,1723.8453887189892,4106.738078949696,3932.324088838064,1059.5807114627505,2028.4161981109019,1334.4351994631131,4907.9672759814075,2857.971399407875,1592.029483808587,3439.1355579216925
2018-05-02 21:00:00,2049.371465620752,1678.4775278140016,3996.688311096612,3899.115152607279,1036.2271502496574,2007.818208390574,1319.3313956379327,4861.361498878275,2883.566053132064,1554.2329481730674,3367.975067722008
2018-05-02 22:00:00,2107.32416659792,1726.8076921126822,4122.333393811336,3949.890674037896,1068.360757395412,2103.7391798861504,1351.9988319665845,5105.118556218337,3180.93156918482,1583.9943943357193,3467.824442590365
2018-05-02 23:00:00,2050.2336538616873,1673.5569149661198,3982.860077524935,3888.354049155487,1028.2053706355196,2029.4585086889037,1321.2873584072856,4955.0420146243605,3071.982239506899,1542.2215046188585,3371.82349154776
2018-05-03 00:00:00,1998.1734314136568,1615.3845327608058,3846.681545244129,3836.299260167139,993.0266731647689,1965.6270189975053,1294.6854891722678,4807.794828169544,2929.5479927428933,1497.607357591451,3276.7716338687733
2018-05-03 01:00:00,1979.236605067592,1593.5678721757527,3801.415249463365,3818.5999881402395,981.0853161507548,1943.0883517183327,1285.0805087833135,4752.129336002709,2882.646914530315,1480.9213539871512,3239.3919693067423
2018-05-03 02:00:00,1959.6123166014313,1573.1038311739442,3754.765909031058,3799.9812118358645,968.9032081591549,1919.367075832357,1275.9998516771318,4700.3552466145575,2832.4643833954337,1465.550977071473,3203.5983486845626
2018-05-03 03:00:00,1951.4431528795492,1568.0319076455266,3754.2144082676964,3792.947616112273,965.7783639137026,1902.2279892930485,1271.9730058607913,4679.898757020172,2794.6267929513447,1463.1295949495893,3206.278561777804
2018-05-03 04:00:00,1989.1489241644213,1619.0021863157308,3904.973040662821,3832.451758474491,993.7022219853951,1937.5558738667107,1291.5711928433736,4800.359792915943,2854.5761598752265,1501.649883244726,3322.960482706613
2018-05-03 05:00:00,2068.1748947535775,1714.9242340696758,4154.647060441618,3918.214591894823,1051.800200162129,2029.8483259019577,1333.7911408211473,5023.377686905692,3052.2908106504337,1575.3709823038575,3497.0474816703713
2018-05-03 06:00:00,2198.186640427231,1869.2825225130828,4509.051141392909,4044.486327424669,1138.9957479758773,2179.151349424807,1400.3585041194913,5398.921851021586,3361.529340342593,1694.6945962458299,3762.249853321154
2018-05-03 07:00:00,2268.865201315236,1955.4484913429314,4701.434667465381,4111.861203047241,1185.9416677830257,2263.3927554395023,1438.042456160623,5605.594330664584,3540.3822751047664,1762.0849661861657,3887.3574057230903
2018-05-03 08:00:00,2305.5409949250416,1993.0688835662882,4781.751191913931,4146.825513506002,1208.803933896264,2310.859676032493,1456.0656874688339,5710.518673850484,3649.8893754217047,1790.2412091516114,3951.195550697557
2018-05-03 09:00:00,2339.3277816125515,2028.8969955134478,4861.4000298895035,4177.687089032322,1228.8302062811913,2355.15389670999,1473.0089563883114,5816.45694394844,3750.6735991303367,1816.49827043368,4014.7666667068984
